legs,i2_dep_1_place,i1_legid,o_dlv_e,i2_dlv_e,o_rcf_1_place,o_dep_1_e,i1_dlv_e
3.0,485,7884.0,30420.0,420,206.0,573.0,101.0
1.0,505,4141.0,1592.0,2399,149.0,2324.0,67.0
1.0,505,6444.0,357.0,2399,476.0,960.0,1221.0
3.0,815,526.0,1028.0,10362,349.0,857.0,4885.0
3.0,476,1382.0,2204.0,39,403.0,1022.0,2.0
3.0,476,11688.0,1977.0,322,128.0,779.0,1287.0
3.0,233,7157.0,8344.0,25583,127.0,730.0,793.0
3.0,700,11386.0,1177.0,1054,609.0,623.0,2621.0
3.0,281,3861.0,8750.0,268,561.0,712.0,53.0
1.0,505,13256.0,121.0,2399,700.0,1686.0,133.0
1.0,505,802.0,14.0,2399,700.0,250.0,37.0
3.0,815,8014.0,5283.0,231,149.0,507.0,1951.0
2.0,256,8334.0,8694.0,2757,628.0,251.0,247.0
1.0,505,7192.0,803.0,2399,700.0,1037.0,922.0
3.0,476,3179.0,471.0,362,700.0,1236.0,145.0
1.0,505,5751.0,1465.0,2399,128.0,186.0,602.0
3.0,128,11115.0,2132.0,11756,815.0,211.0,3995.0
3.0,349,2398.0,2844.0,659,700.0,500.0,70.0
1.0,505,9430.0,214.0,2399,281.0,312.0,929.0
1.0,505,8341.0,7349.0,2399,561.0,733.0,105.0
1.0,505,7005.0,2182.0,2399,149.0,245.0,1878.0
1.0,505,10513.0,26419.0,2399,815.0,482.0,666.0
1.0,505,7510.0,3246.0,2399,431.0,329.0,43.0
2.0,700,10734.0,751.0,799,349.0,539.0,165.0
3.0,128,8692.0,2351.0,106,815.0,308.0,1158.0
3.0,671,1975.0,486.0,794,700.0,166.0,839.0
3.0,815,6809.0,170.0,4462,700.0,311.0,2287.0
3.0,174,5778.0,2036.0,2577,548.0,2528.0,1274.0
2.0,671,7905.0,498.0,132,423.0,433.0,420.0
2.0,128,1118.0,6300.0,28975,206.0,223.0,398.0
1.0,505,11223.0,1454.0,2399,502.0,472.0,1453.0
1.0,505,5375.0,1825.0,2399,349.0,860.0,721.0
1.0,505,4726.0,2845.0,2399,700.0,480.0,135.0
3.0,700,8661.0,210.0,933,349.0,565.0,3944.0
3.0,815,3656.0,3469.0,5847,149.0,1319.0,308.0
1.0,505,5615.0,22935.0,2399,149.0,730.0,7176.0
3.0,815,3834.0,964.0,1539,149.0,1591.0,2714.0
2.0,695,11705.0,6929.0,4024,349.0,728.0,3068.0
3.0,602,945.0,900.0,170,700.0,348.0,1527.0
3.0,815,7513.0,1559.0,2127,128.0,381.0,122.0
2.0,815,10517.0,5660.0,9886,798.0,191.0,753.0
1.0,505,707.0,298.0,2399,700.0,830.0,1857.0
2.0,128,8539.0,4248.0,313,815.0,437.0,7160.0
3.0,187,10568.0,25004.0,734,149.0,719.0,7237.0
2.0,671,12381.0,271.0,5390,413.0,491.0,3734.0
3.0,233,6228.0,494.0,159,700.0,153.0,410.0
3.0,485,4915.0,1827.0,1056,815.0,297.0,89537.0
2.0,441,14492.0,238.0,49,700.0,1356.0,62.0
2.0,476,6618.0,1781.0,472,700.0,132.0,96.0
1.0,505,5811.0,50.0,2399,609.0,629.0,154.0
3.0,671,9080.0,20.0,3139,671.0,865.0,734.0
3.0,815,11341.0,217.0,1350,128.0,220.0,303.0
3.0,815,9613.0,1567.0,3071,700.0,2947.0,3207.0
1.0,505,11486.0,306.0,2399,371.0,1434.0,123.0
1.0,505,7917.0,1276.0,2399,538.0,178.0,127.0
2.0,256,2020.0,879.0,4,671.0,684.0,133.0
2.0,771,5188.0,126.0,211,700.0,1145.0,284.0
1.0,505,5590.0,31645.0,2399,128.0,77.0,350.0
2.0,700,3563.0,422.0,1377,128.0,697.0,1176.0
2.0,256,7957.0,7060.0,2950,257.0,783.0,101.0
1.0,505,7452.0,1274.0,2399,597.0,915.0,1333.0
2.0,815,9623.0,4981.0,1036,149.0,1158.0,1713.0
1.0,505,8812.0,1101.0,2399,128.0,699.0,585.0
3.0,468,962.0,177.0,373,815.0,551.0,635.0
2.0,815,9404.0,556.0,1190,671.0,595.0,3077.0
3.0,700,6247.0,1905.0,1428,349.0,288.0,1845.0
3.0,377,9143.0,35.0,801,700.0,685.0,1732.0
3.0,468,7323.0,3816.0,1025,187.0,1517.0,323.0
1.0,505,4626.0,5781.0,2399,700.0,1157.0,47700.0
3.0,317,12869.0,752.0,9951,317.0,1673.0,3076.0
1.0,505,14496.0,294.0,2399,584.0,369.0,208.0
3.0,700,13208.0,236.0,393,128.0,1066.0,672.0
2.0,700,14362.0,3622.0,101,436.0,1264.0,703.0
1.0,505,1980.0,10315.0,2399,561.0,693.0,174.0
3.0,128,9281.0,379.0,1993,628.0,374.0,7.0
2.0,605,10635.0,10232.0,29,700.0,195.0,181.0
1.0,505,8295.0,461.0,2399,485.0,305.0,14873.0
1.0,505,12213.0,16919.0,2399,149.0,597.0,4065.0
3.0,597,867.0,5625.0,110,128.0,336.0,10425.0
3.0,671,14080.0,856.0,17760,700.0,735.0,689.0
1.0,505,3813.0,233.0,2399,174.0,363.0,1739.0
1.0,505,11884.0,70.0,2399,727.0,168.0,30.0
3.0,128,6646.0,2006.0,3,349.0,1432.0,230.0
2.0,815,4600.0,1156.0,105,149.0,629.0,224.0
3.0,206,7213.0,319.0,1307,584.0,407.0,866.0
2.0,815,2704.0,234.0,636,485.0,388.0,4432.0
2.0,308,2259.0,2742.0,772,700.0,1187.0,312.0
3.0,128,2589.0,661.0,609,128.0,592.0,2718.0
2.0,809,11608.0,15660.0,1018,700.0,950.0,417.0
3.0,101,9436.0,272.0,1807,700.0,960.0,45.0
3.0,815,6211.0,30022.0,4584,700.0,272.0,874.0
3.0,555,478.0,4580.0,388,256.0,645.0,62.0
1.0,505,648.0,2531.0,2399,403.0,121.0,151.0
2.0,815,4824.0,623.0,2907,485.0,224.0,131.0
3.0,431,14100.0,3788.0,7624,411.0,1086.0,556.0
2.0,456,10482.0,1001.0,734,149.0,1047.0,126.0
2.0,815,6587.0,1658.0,58,700.0,249.0,1097.0
1.0,505,8339.0,1841.0,2399,511.0,116.0,289.0
3.0,700,2473.0,1355.0,202,815.0,752.0,4930.0
1.0,505,1461.0,3673.0,2399,597.0,683.0,39.0
3.0,476,8345.0,2315.0,30,800.0,561.0,697.0
1.0,505,10863.0,7371.0,2399,700.0,120.0,318.0
3.0,787,3771.0,17355.0,690,128.0,1218.0,351.0
1.0,505,675.0,11.0,2399,700.0,930.0,1546.0
3.0,413,8766.0,1055.0,816,403.0,395.0,382.0
3.0,476,12539.0,60.0,482,700.0,185.0,14897.0
1.0,505,2567.0,1401.0,2399,149.0,731.0,81.0
3.0,538,10200.0,3004.0,543,700.0,876.0,732.0
1.0,505,268.0,1641.0,2399,144.0,66.0,11035.0
1.0,505,6709.0,333.0,2399,700.0,923.0,275.0
2.0,308,7636.0,116.0,163,149.0,210.0,3324.0
2.0,174,8790.0,603.0,2243,128.0,592.0,3273.0
1.0,505,2878.0,8094.0,2399,149.0,700.0,2992.0
2.0,206,5717.0,6474.0,1448,700.0,1684.0,11057.0
3.0,815,10941.0,6676.0,128,149.0,838.0,119.0
2.0,809,4291.0,860.0,4152,671.0,1077.0,212.0
2.0,411,5359.0,3025.0,1432,128.0,852.0,257.0
1.0,505,7662.0,462.0,2399,691.0,1237.0,368.0
2.0,815,11255.0,400.0,685,293.0,2582.0,1949.0
1.0,505,5818.0,14131.0,2399,700.0,379.0,11384.0
1.0,505,2670.0,33.0,2399,101.0,820.0,3286.0
3.0,815,998.0,3278.0,4549,136.0,2085.0,982.0
3.0,815,4450.0,18.0,422,349.0,155.0,702.0
3.0,281,14442.0,2733.0,359,635.0,806.0,72.0
3.0,555,4070.0,1126.0,2336,128.0,1996.0,919.0
2.0,815,4713.0,224.0,233,149.0,977.0,144.0
2.0,694,321.0,8.0,170,778.0,1110.0,2041.0
2.0,815,9864.0,940.0,6026,700.0,178.0,1541.0
3.0,783,5809.0,1195.0,243,485.0,362.0,167.0
1.0,505,9303.0,1603.0,2399,299.0,664.0,134.0
1.0,505,6178.0,371.0,2399,700.0,431.0,633.0
1.0,505,14125.0,1424.0,2399,149.0,1258.0,3485.0
1.0,505,437.0,274.0,2399,742.0,1312.0,994.0
3.0,671,4480.0,5271.0,2346,597.0,977.0,1100.0
1.0,505,11980.0,1382.0,2399,349.0,2992.0,22379.0
2.0,128,7945.0,12939.0,272,698.0,728.0,373.0
1.0,505,12119.0,46.0,2399,700.0,231.0,1004.0
3.0,456,13808.0,60.0,275,426.0,942.0,678.0
1.0,505,13865.0,577.0,2399,815.0,561.0,802.0
2.0,815,8207.0,180.0,1054,815.0,421.0,2996.0
3.0,256,6872.0,816.0,1623,700.0,131.0,394.0
3.0,700,9896.0,8.0,2800,680.0,229.0,1522.0
1.0,505,5224.0,456.0,2399,538.0,844.0,1238.0
1.0,505,7826.0,52.0,2399,609.0,721.0,2447.0
3.0,349,8893.0,2426.0,837,281.0,663.0,100.0
2.0,671,1526.0,8528.0,49,698.0,743.0,344.0
1.0,505,12904.0,10.0,2399,178.0,1425.0,1363.0
2.0,236,10465.0,1309.0,308,128.0,473.0,23175.0
3.0,238,6439.0,130.0,9,349.0,697.0,1074.0
1.0,505,3803.0,17087.0,2399,700.0,972.0,5100.0
3.0,128,7816.0,11968.0,382,628.0,546.0,296.0
1.0,505,7939.0,49.0,2399,700.0,411.0,7545.0
3.0,815,1868.0,9001.0,563,243.0,696.0,53.0
3.0,476,13528.0,1096.0,577,700.0,142.0,590.0
2.0,113,6398.0,902.0,960,671.0,632.0,103.0
1.0,505,14642.0,4386.0,2399,579.0,3398.0,2910.0
2.0,815,13614.0,1567.0,164,349.0,359.0,217.0
3.0,349,12899.0,895.0,234,700.0,106.0,572.0
3.0,128,12239.0,1363.0,1999,485.0,894.0,423.0
1.0,505,7489.0,659.0,2399,815.0,1597.0,227.0
3.0,671,7417.0,209.0,967,555.0,3796.0,92.0
1.0,505,4964.0,6155.0,2399,700.0,1640.0,126.0
3.0,349,3132.0,566.0,4130,671.0,1717.0,1007.0
2.0,700,696.0,8964.0,1118,128.0,260.0,2897.0
2.0,671,10308.0,1093.0,1771,293.0,1789.0,1404.0
3.0,815,1717.0,175.0,1503,700.0,764.0,137.0
2.0,695,8307.0,295.0,167,281.0,577.0,573.0
1.0,505,493.0,3472.0,2399,308.0,320.0,87.0
1.0,505,14586.0,6127.0,2399,128.0,849.0,257.0
1.0,505,1173.0,409.0,2399,700.0,561.0,1000.0
2.0,281,360.0,171.0,325,128.0,229.0,222.0
3.0,281,13929.0,1529.0,1467,698.0,406.0,120.0
3.0,256,14247.0,1132.0,127,349.0,478.0,9063.0
3.0,815,9939.0,14442.0,695,815.0,431.0,750.0
2.0,815,10459.0,302.0,2524,134.0,266.0,858.0
1.0,505,10681.0,1113.0,2399,308.0,416.0,1937.0
1.0,505,13123.0,88.0,2399,700.0,380.0,1721.0
1.0,505,9778.0,874.0,2399,101.0,73.0,1065.0
2.0,349,13357.0,15.0,3749,485.0,346.0,197.0
1.0,505,1702.0,142.0,2399,815.0,111.0,273.0
3.0,485,8231.0,1544.0,17,698.0,527.0,627.0
3.0,128,6693.0,1831.0,620,349.0,860.0,608.0
3.0,441,12054.0,1163.0,3659,317.0,1691.0,442.0
1.0,505,5763.0,663.0,2399,778.0,2877.0,2023.0
1.0,505,14336.0,2551.0,2399,700.0,311.0,2511.0
1.0,505,9041.0,5233.0,2399,136.0,2060.0,327.0
2.0,609,53.0,3.0,2937,610.0,947.0,808.0
2.0,671,12088.0,652.0,1368,136.0,3757.0,1496.0
3.0,134,1267.0,1615.0,54,700.0,1015.0,30.0
1.0,505,14212.0,2391.0,2399,128.0,425.0,1723.0
1.0,505,10836.0,1300.0,2399,700.0,3332.0,7953.0
1.0,505,10423.0,994.0,2399,349.0,740.0,1439.0
3.0,308,12806.0,1044.0,2963,778.0,1086.0,1195.0
2.0,594,9268.0,2909.0,1669,815.0,616.0,1386.0
1.0,505,1364.0,1089.0,2399,128.0,592.0,1159.0
3.0,520,13253.0,4084.0,634,815.0,280.0,619.0
1.0,505,12436.0,2196.0,2399,597.0,491.0,4416.0
2.0,173,13421.0,425.0,3,349.0,679.0,257.0
3.0,391,3887.0,608.0,3259,128.0,625.0,534.0
3.0,411,12114.0,4223.0,86,815.0,1180.0,5300.0
3.0,700,10214.0,978.0,9500,349.0,263.0,999.0
1.0,505,1219.0,84.0,2399,349.0,609.0,144.0
1.0,505,2391.0,152.0,2399,700.0,200.0,1440.0
3.0,753,1739.0,255.0,358,281.0,907.0,1683.0
3.0,671,13066.0,5078.0,1059,555.0,751.0,2431.0
1.0,505,6600.0,1373.0,2399,815.0,1393.0,5594.0
2.0,671,5042.0,53.0,46,700.0,185.0,677.0
1.0,505,13899.0,2708.0,2399,349.0,293.0,1336.0
1.0,505,9014.0,107.0,2399,149.0,273.0,1942.0
3.0,391,10911.0,4958.0,1171,349.0,445.0,4283.0
1.0,505,11548.0,5394.0,2399,128.0,668.0,201.0
3.0,456,12793.0,332.0,4558,317.0,656.0,7548.0
1.0,505,9933.0,864.0,2399,700.0,245.0,7241.0
3.0,556,1283.0,79.0,4109,700.0,3532.0,1104.0
1.0,505,12456.0,1267.0,2399,815.0,633.0,3033.0
3.0,485,8739.0,12936.0,9,257.0,606.0,7.0
3.0,128,6729.0,3235.0,427,128.0,101.0,463.0
2.0,700,13672.0,1228.0,99,128.0,398.0,1108.0
1.0,505,7972.0,5310.0,2399,597.0,474.0,55.0
1.0,505,5777.0,49.0,2399,468.0,1343.0,2427.0
2.0,144,5464.0,805.0,1364,485.0,716.0,349.0
2.0,233,12897.0,894.0,1022,700.0,1018.0,882.0
3.0,815,9587.0,1653.0,224,700.0,2957.0,2357.0
2.0,815,9072.0,1402.0,1701,742.0,1238.0,1414.0
2.0,815,4617.0,2773.0,1701,349.0,515.0,235.0
1.0,505,10765.0,3.0,2399,700.0,543.0,202.0
2.0,361,7365.0,100.0,4312,700.0,610.0,1868.0
2.0,815,12094.0,18750.0,862,815.0,601.0,1214.0
1.0,505,6152.0,73.0,2399,609.0,630.0,1031.0
1.0,505,14287.0,1202.0,2399,423.0,505.0,585.0
3.0,609,11693.0,858.0,1476,308.0,875.0,1543.0
2.0,700,9893.0,1890.0,338,149.0,995.0,951.0
3.0,391,11761.0,1176.0,1186,700.0,240.0,321.0
1.0,505,5051.0,1090.0,2399,700.0,410.0,425.0
2.0,144,1499.0,2062.0,320,349.0,332.0,1497.0
3.0,153,1233.0,380.0,4119,341.0,1416.0,1517.0
2.0,700,13333.0,2431.0,359,815.0,99.0,635.0
1.0,505,11265.0,6015.0,2399,128.0,152.0,12.0
3.0,411,5540.0,842.0,1816,101.0,328.0,6768.0
2.0,605,9501.0,3736.0,8,700.0,883.0,769.0
1.0,505,12009.0,9175.0,2399,476.0,1217.0,86.0
3.0,815,7324.0,14647.0,6057,815.0,253.0,4308.0
3.0,700,6832.0,738.0,51554,349.0,743.0,13066.0
2.0,815,13233.0,23.0,65,597.0,809.0,508.0
3.0,456,1582.0,18292.0,495,789.0,414.0,12.0
1.0,505,5995.0,7941.0,2399,349.0,1660.0,229.0
2.0,256,4250.0,1059.0,124,700.0,1410.0,477.0
2.0,671,11532.0,1706.0,1347,484.0,1306.0,2335.0
1.0,505,12577.0,476.0,2399,149.0,422.0,1634.0
1.0,505,8921.0,4579.0,2399,308.0,189.0,2951.0
1.0,505,2761.0,203.0,2399,700.0,205.0,159.0
3.0,456,8338.0,7320.0,312,206.0,258.0,13.0
3.0,700,7526.0,1323.0,4630,149.0,318.0,4309.0
3.0,815,12148.0,83.0,716,149.0,351.0,3078.0
3.0,238,7698.0,4618.0,12566,349.0,2146.0,732.0
3.0,431,4900.0,96.0,204,680.0,337.0,532.0
2.0,485,1710.0,1493.0,16,538.0,547.0,648.0
2.0,128,1705.0,60.0,247,426.0,916.0,624.0
3.0,815,9357.0,1425.0,3231,815.0,173.0,8322.0
2.0,485,6696.0,1.0,29,514.0,2371.0,1591.0
3.0,456,12509.0,4783.0,254,128.0,209.0,194.0
3.0,281,9369.0,1423.0,33,671.0,225.0,191.0
3.0,515,10858.0,12651.0,1311,700.0,1481.0,3165.0
1.0,505,12380.0,2034.0,2399,128.0,105.0,349.0
2.0,609,6992.0,9844.0,677,700.0,1305.0,1228.0
2.0,476,7871.0,337.0,55,584.0,303.0,613.0
2.0,349,3663.0,359.0,120,349.0,260.0,357.0
3.0,671,1215.0,1808.0,1716,700.0,195.0,13190.0
1.0,505,12363.0,230.0,2399,610.0,365.0,105.0
2.0,128,11633.0,3480.0,1218,256.0,326.0,120.0
2.0,128,3030.0,1009.0,161,349.0,229.0,2320.0
3.0,166,2165.0,2195.0,4523,349.0,648.0,173.0
3.0,555,7491.0,393.0,228,691.0,1296.0,135.0
3.0,815,13214.0,3009.0,56985,502.0,1719.0,9183.0
1.0,505,10073.0,408.0,2399,527.0,352.0,1349.0
3.0,800,2047.0,639.0,2605,548.0,819.0,4259.0
2.0,700,5676.0,2583.0,349,101.0,197.0,4130.0
3.0,349,12840.0,2.0,463,341.0,1512.0,1709.0
3.0,113,4039.0,6718.0,381,597.0,830.0,557.0
1.0,505,3722.0,689.0,2399,700.0,661.0,1255.0
1.0,505,14021.0,173.0,2399,815.0,331.0,1668.0
3.0,815,312.0,4136.0,987,128.0,704.0,141.0
1.0,505,9903.0,471.0,2399,700.0,2204.0,1177.0
1.0,505,8574.0,1862.0,2399,149.0,645.0,202.0
1.0,505,10400.0,9799.0,2399,349.0,338.0,1050.0
1.0,505,8560.0,8298.0,2399,101.0,97.0,1497.0
1.0,505,3955.0,51711.0,2399,815.0,2050.0,1174.0
1.0,505,7375.0,676.0,2399,815.0,1596.0,37.0
1.0,505,5572.0,8483.0,2399,127.0,842.0,567.0
3.0,257,13274.0,1140.0,419,403.0,720.0,416.0
3.0,128,10265.0,1527.0,165,128.0,200.0,2036.0
2.0,815,4279.0,793.0,222,700.0,467.0,782.0
1.0,505,4495.0,903.0,2399,700.0,117.0,4641.0
3.0,441,11537.0,1231.0,1316,778.0,1258.0,3526.0
1.0,505,12819.0,1019.0,2399,700.0,361.0,1119.0
1.0,505,4800.0,2823.0,2399,468.0,640.0,135.0
1.0,505,6407.0,3400.0,2399,174.0,826.0,45.0
1.0,505,9398.0,387.0,2399,700.0,201.0,402.0
3.0,609,13425.0,54.0,807,700.0,225.0,1615.0
1.0,505,13523.0,4378.0,2399,700.0,205.0,751.0
3.0,815,1835.0,224.0,667,815.0,234.0,1441.0
2.0,349,14501.0,12120.0,356,206.0,260.0,44.0
2.0,101,13441.0,3283.0,1013,128.0,829.0,1077.0
1.0,505,8633.0,1369.0,2399,431.0,264.0,615.0
1.0,505,6692.0,1543.0,2399,349.0,105.0,4150.0
2.0,815,14305.0,1567.0,23,700.0,132.0,1653.0
2.0,609,645.0,4.0,8572,690.0,2846.0,1122.0
2.0,476,2716.0,286.0,334,423.0,266.0,283.0
2.0,113,7233.0,3209.0,52,481.0,599.0,13532.0
3.0,377,9736.0,272.0,1073,742.0,937.0,42.0
1.0,505,9797.0,3115.0,2399,128.0,245.0,969.0
2.0,609,4422.0,1619.0,391,815.0,252.0,1458.0
1.0,505,3072.0,495.0,2399,753.0,391.0,3295.0
2.0,671,3433.0,883.0,3239,403.0,381.0,1050.0
2.0,815,7206.0,134.0,4126,700.0,5739.0,575.0
2.0,456,5775.0,501.0,497,149.0,452.0,2733.0
1.0,505,9359.0,2907.0,2399,700.0,107.0,2955.0
3.0,485,9060.0,147.0,1776,700.0,818.0,2725.0
1.0,505,14074.0,1074.0,2399,349.0,132.0,243.0
1.0,505,980.0,1589.0,2399,711.0,7448.0,473.0
1.0,505,10497.0,777.0,2399,149.0,722.0,571.0
3.0,128,1900.0,452.0,820,527.0,1757.0,1505.0
1.0,505,6229.0,844.0,2399,700.0,190.0,1362.0
3.0,411,11249.0,64.0,934,101.0,112.0,3765.0
3.0,349,6551.0,1778.0,1220,700.0,274.0,1691.0
2.0,257,4068.0,16052.0,551,149.0,1059.0,81.0
2.0,815,13896.0,752.0,29,628.0,328.0,187.0
3.0,815,3508.0,1228.0,1312,349.0,696.0,1949.0
3.0,216,5011.0,9989.0,1168,128.0,632.0,2260.0
1.0,505,1557.0,621.0,2399,555.0,697.0,24238.0
1.0,505,999.0,111.0,2399,815.0,161.0,1527.0
1.0,505,6231.0,4067.0,2399,403.0,822.0,28.0
1.0,505,4887.0,1002.0,2399,700.0,461.0,13737.0
2.0,671,8912.0,1731.0,1541,484.0,983.0,1877.0
3.0,671,8589.0,3932.0,831,815.0,217.0,4060.0
1.0,505,7622.0,409.0,2399,628.0,243.0,334.0
1.0,505,6621.0,4867.0,2399,149.0,1099.0,1700.0
3.0,700,12650.0,6638.0,8666,815.0,333.0,2235.0
3.0,671,13653.0,4014.0,2411,187.0,1380.0,626.0
3.0,610,1656.0,1246.0,403,128.0,522.0,35.0
2.0,281,3664.0,290.0,1747,128.0,1162.0,943.0
2.0,485,9311.0,1642.0,380,299.0,712.0,24.0
2.0,753,335.0,76.0,439,468.0,983.0,2234.0
3.0,281,6689.0,1198.0,761,128.0,783.0,4730.0
2.0,815,12152.0,6692.0,51,597.0,667.0,138.0
3.0,456,6264.0,3120.0,285,698.0,784.0,54.0
1.0,505,2485.0,2220.0,2399,700.0,132.0,1015.0
1.0,505,12267.0,4201.0,2399,700.0,708.0,2347.0
1.0,505,442.0,918.0,2399,700.0,143.0,854.0
1.0,505,2758.0,10170.0,2399,128.0,477.0,4837.0
3.0,128,6499.0,1159.0,242,349.0,154.0,120.0
1.0,505,1772.0,1702.0,2399,555.0,192.0,5539.0
2.0,485,2828.0,226.0,21,128.0,431.0,605.0
2.0,173,134.0,279.0,1758,128.0,829.0,1595.0
3.0,134,2632.0,978.0,25,700.0,1865.0,278.0
3.0,485,2735.0,2768.0,36,257.0,624.0,4.0
2.0,128,3305.0,475.0,46,349.0,366.0,122.0
1.0,505,4515.0,46691.0,2399,128.0,304.0,2970.0
2.0,281,5869.0,108.0,346,468.0,247.0,29.0
1.0,505,12847.0,28980.0,2399,700.0,317.0,2207.0
3.0,700,8759.0,245.0,2751,149.0,230.0,83.0
1.0,505,11934.0,1781.0,2399,128.0,386.0,4381.0
1.0,505,8703.0,1011.0,2399,149.0,2923.0,56.0
2.0,236,10981.0,393.0,4778,524.0,640.0,772.0
1.0,505,1258.0,6981.0,2399,815.0,885.0,2378.0
1.0,505,9728.0,7404.0,2399,700.0,1468.0,10.0
2.0,299,4962.0,5422.0,5447,128.0,1243.0,11634.0
2.0,700,14400.0,7057.0,1386,700.0,253.0,1454.0
2.0,815,10579.0,1423.0,141,535.0,306.0,2581.0
2.0,815,13825.0,479.0,3157,700.0,190.0,2638.0
1.0,505,13364.0,26639.0,2399,128.0,463.0,275.0
3.0,431,1878.0,2569.0,76,257.0,892.0,109.0
3.0,128,8221.0,2410.0,87,403.0,685.0,1188.0
2.0,700,10934.0,843.0,2082,700.0,2288.0,129.0
1.0,505,12801.0,88352.0,2399,206.0,262.0,749.0
3.0,484,5189.0,1115.0,3174,144.0,73.0,8942.0
3.0,700,9004.0,10007.0,5910,149.0,678.0,2001.0
1.0,505,10661.0,30.0,2399,597.0,194.0,248.0
3.0,628,2658.0,3862.0,1024,809.0,246.0,115.0
1.0,505,14425.0,10542.0,2399,187.0,499.0,190.0
3.0,815,10126.0,49.0,49,584.0,313.0,374.0
3.0,456,2696.0,1303.0,1706,555.0,275.0,25954.0
2.0,571,14008.0,20191.0,4039,555.0,848.0,925.0
2.0,815,465.0,2917.0,44,609.0,1048.0,376.0
1.0,505,13654.0,3082.0,2399,349.0,1204.0,1898.0
1.0,505,2555.0,429.0,2399,144.0,737.0,2828.0
3.0,721,11130.0,628.0,154,700.0,193.0,1466.0
2.0,187,10197.0,4728.0,3481,815.0,765.0,1366.0
2.0,485,11664.0,28987.0,293,128.0,776.0,289.0
2.0,144,8666.0,7573.0,10,555.0,312.0,60.0
2.0,671,73.0,792.0,2334,597.0,1143.0,2840.0
1.0,505,13078.0,4524.0,2399,700.0,196.0,1071.0
2.0,456,8793.0,335.0,183,584.0,328.0,61.0
2.0,476,6213.0,3668.0,908,700.0,160.0,2886.0
1.0,505,14436.0,522.0,2399,628.0,394.0,72.0
2.0,134,12526.0,1582.0,815,349.0,998.0,1709.0
1.0,505,11524.0,852.0,2399,700.0,1205.0,571.0
2.0,349,1455.0,397.0,238,628.0,543.0,85.0
1.0,505,3753.0,1869.0,2399,815.0,268.0,90977.0
2.0,555,4306.0,7341.0,262,308.0,235.0,1909.0
1.0,505,6169.0,2391.0,2399,349.0,325.0,1552.0
2.0,113,14533.0,951.0,503,349.0,261.0,1852.0
2.0,609,10035.0,937.0,26950,128.0,1715.0,471.0
1.0,505,8242.0,349.0,2399,815.0,2149.0,31379.0
1.0,505,4283.0,1160.0,2399,700.0,825.0,145.0
1.0,505,11048.0,139.0,2399,128.0,107.0,668.0
1.0,505,10384.0,1082.0,2399,349.0,92.0,3091.0
3.0,206,3584.0,1509.0,3906,548.0,469.0,1370.0
3.0,700,6232.0,170.0,847,700.0,592.0,525.0
1.0,505,2217.0,710.0,2399,628.0,1622.0,60.0
3.0,128,12511.0,1382.0,123,349.0,1396.0,1340.0
3.0,815,3986.0,2477.0,1426,149.0,452.0,570.0
2.0,431,7746.0,1289.0,6060,548.0,2994.0,2825.0
3.0,153,12636.0,1182.0,1847,511.0,427.0,1453.0
2.0,609,4237.0,6.0,165,700.0,429.0,326.0
3.0,671,3115.0,475.0,2402,349.0,267.0,12407.0
2.0,815,10519.0,1505.0,684,798.0,135.0,695.0
1.0,505,10954.0,1055.0,2399,403.0,922.0,1184.0
3.0,815,9987.0,1268.0,355,700.0,304.0,285.0
3.0,815,14069.0,826.0,5747,700.0,231.0,189.0
2.0,671,2948.0,222.0,883,700.0,618.0,294.0
2.0,671,12477.0,5980.0,583,812.0,2290.0,277.0
1.0,505,10594.0,106.0,2399,134.0,194.0,212.0
1.0,505,4574.0,111.0,2399,281.0,100.0,118.0
3.0,815,7027.0,634.0,2951,149.0,266.0,8410.0
2.0,700,12600.0,3140.0,871,299.0,233.0,901.0
3.0,628,5085.0,126.0,3096,700.0,1016.0,4116.0
3.0,398,9106.0,1701.0,3387,700.0,1305.0,13120.0
2.0,349,12868.0,262.0,2691,815.0,324.0,925.0
3.0,815,3526.0,934.0,393,700.0,417.0,80.0
3.0,398,9694.0,1866.0,1430,403.0,1840.0,244.0
1.0,505,9152.0,1595.0,2399,561.0,734.0,61.0
1.0,505,12460.0,23.0,2399,349.0,1311.0,1464.0
1.0,505,14015.0,340.0,2399,783.0,1298.0,6684.0
3.0,485,13679.0,175.0,843,700.0,434.0,559.0
2.0,485,8357.0,986.0,3,187.0,250.0,185.0
3.0,308,7410.0,1415.0,873,555.0,50.0,875.0
3.0,671,1078.0,2811.0,2167,609.0,869.0,2252.0
2.0,700,3444.0,1079.0,3117,349.0,724.0,1680.0
2.0,128,9519.0,628.0,853,128.0,312.0,2939.0
1.0,505,12641.0,3162.0,2399,579.0,610.0,213.0
1.0,505,12563.0,137.0,2399,468.0,1295.0,3367.0
3.0,349,10522.0,1347.0,245,349.0,480.0,11675.0
1.0,505,6258.0,79.0,2399,700.0,308.0,1509.0
1.0,505,11583.0,2012.0,2399,794.0,329.0,2347.0
1.0,505,3181.0,408.0,2399,538.0,742.0,64.0
3.0,809,8151.0,4609.0,2646,431.0,435.0,356.0
1.0,505,10690.0,3247.0,2399,187.0,1910.0,49.0
1.0,505,1829.0,10221.0,2399,561.0,741.0,17.0
2.0,605,13568.0,345.0,10,609.0,727.0,1236.0
2.0,671,5244.0,355.0,15311,349.0,427.0,5311.0
